place_id,nama_wisata,deskripsi,kategori,kota,harga,rating,lat,long,gambar,fitur_gabungan
11,Museum Fatahillah,"Museum Fatahillah memiliki nama resmi Museum Sejarah Jakarta adalah sebuah museum yang terletak di Jalan Taman Fatahillah No. 1, Jakarta Barat dengan luas lebih dari 1.300 meter persegi.\nBangunan ini dahulu merupakan balai kota Batavia (bahasa Belanda: Stadhuis van Batavia) yang dibangun pada tahun 1707-1710 atas perintah Gubernur-Jendral Joan van Hoorn. Bangunan ini menyerupai Istana Dam di Amsterdam, terdiri atas bangunan utama dengan dua sayap di bagian timur dan barat serta bangunan sanding yang digunakan sebagai kantor, ruang pengadilan, dan ruang-ruang bawah tanah yang dipakai sebagai penjara. Pada tanggal 30 Maret 1974, bangunan ini kemudian diresmikan oleh bapak Ali Sadikin sebagai Museum Sejarah Jakarta.",Budaya,Jakarta,5000,4.5,-6.1364489,106.8130661,https://upload.wikimedia.org/wikipedia/commons/1/10/Jakarta_Indonesia_Jakarta-History-Museum-02.jpg,museum fatahillah budaya jakarta museum fatahillah memiliki nama resmi museum sejarah jakarta adalah sebuah museum yang terletak di jalan taman fatahillah no 1 jakarta barat dengan luas lebih dari 1 300 meter persegi nbangunan ini dahulu merupakan balai kota batavia bahasa belanda stadhuis van batavia yang dibangun pada tahun 1707 1710 atas perintah gubernur jendral joan van hoorn bangunan ini menyerupai istana dam di amsterdam terdiri atas bangunan utama dengan dua sayap di bagian timur dan barat serta bangunan sanding yang digunakan sebagai kantor ruang pengadilan dan ruang ruang bawah tanah yang dipakai sebagai penjara pada tanggal 30 maret 1974 bangunan ini kemudian diresmikan oleh bapak ali sadikin sebagai museum sejarah jakarta
12,Museum Bank Indonesia,"Museum Bank Indonesia adalah sebuah museum di Jakarta, Indonesia yang terletak di Jl. Pintu Besar Utara No.3, Jakarta Barat (depan stasiun Beos Kota), dengan menempati area bekas gedung Bank Indonesia Kota yang merupakan cagar budaya peninggalan De Javasche Bank yang beraliran neo-klasikal, dipadu dengan pengaruh lokal, dan dibangun pertama kali pada tahun 1828.\nPada tahun 1625, di tempat ini pernah dibangun sebuah gereja sederhana untuk umat Protestan. Pada tahun 1628, gereja ini dibongkar karena digunakan untuk tempat meriam besar ketika puluhan ribu tentara Sultan Agung menyerang Batavia untuk pertama kali.Museum ini menyajikan informasi peran Bank Indonesia dalam perjalanan sejarah bangsa yang dimulai sejak sebelum kedatangan bangsa barat di Nusantara hingga terbentuknya Bank Indonesia pada tahun 1953 dan kebijakan-kebijakan Bank Indonesia, meliputi pula latar belakang dan dampak kebijakan Bank Indonesia bagi masyarakat sampai dengan tahun 2005. Penyajiannya dikemas sedemikian rupa dengan memanfaatkan teknologi modern dan multi media, seperti display elektronik, panel statik, televisi plasma, dan diorama sehingga menciptakan kenyamanan pengunjung dalam menikmati Museum Bank Indonesia. Selain itu terdapat pula fakta dan koleksi benda bersejarah pada masa sebelum terbentuknya Bank Indonesia, seperti pada masa kerajaan-kerajaan Nusantara, antara lain berupa koleksi uang numismatik yang ditampilkan juga secara menarik.\nPeresmian Museum Bank Indonesia dilakukan melalui dua tahap, yaitu peresmian tahap I dan mulai dibuka untuk masyarakat (soft opening) pada tanggal 15 Desember 2006 oleh Gubernur Bank Indonesia saat itu, Burhanuddin Abdullah, dan peresmian tahap II (grand opening) oleh Presiden RI Susilo Bambang Yudhoyono, pada tanggal 21 Juli 2009.\nMuseum Bank Indonesia buka setiap hari kecuali Senin dan hari libur nasional.",Budaya,Jakarta,2000,4.7,-6.137127,106.813005,https://a.travel-assets.com/findyours-php/viewfinder/images/res70/210000/210109-Jakarta.jpg,museum bank indonesia budaya jakarta museum bank indonesia adalah sebuah museum di jakarta indonesia yang terletak di jl pintu besar utara no 3 jakarta barat depan stasiun beos kota dengan menempati area bekas gedung bank indonesia kota yang merupakan cagar budaya peninggalan de javasche bank yang beraliran neo klasikal dipadu dengan pengaruh lokal dan dibangun pertama kali pada tahun 1828 npada tahun 1625 di tempat ini pernah dibangun sebuah gereja sederhana untuk umat protestan pada tahun 1628 gereja ini dibongkar karena digunakan untuk tempat meriam besar ketika puluhan ribu tentara sultan agung menyerang batavia untuk pertama kali museum ini menyajikan informasi peran bank indonesia dalam perjalanan sejarah bangsa yang dimulai sejak sebelum kedatangan bangsa barat di nusantara hingga terbentuknya bank indonesia pada tahun 1953 dan kebijakan kebijakan bank indonesia meliputi pula latar belakang dan dampak kebijakan bank indonesia bagi masyarakat sampai dengan tahun 2005 penyajiannya dikemas sedemikian rupa dengan memanfaatkan teknologi modern dan multi media seperti display elektronik panel statik televisi plasma dan diorama sehingga menciptakan kenyamanan pengunjung dalam menikmati museum bank indonesia selain itu terdapat pula fakta dan koleksi benda bersejarah pada masa sebelum terbentuknya bank indonesia seperti pada masa kerajaan kerajaan nusantara antara lain berupa koleksi uang numismatik yang ditampilkan juga secara menarik nperesmian museum bank indonesia dilakukan melalui dua tahap yaitu peresmian tahap i dan mulai dibuka untuk masyarakat soft opening pada tanggal 15 desember 2006 oleh gubernur bank indonesia saat itu burhanuddin abdullah dan peresmian tahap ii grand opening oleh presiden ri susilo bambang yudhoyono pada tanggal 21 juli 2009 nmuseum bank indonesia buka setiap hari kecuali senin dan hari libur nasional
13,KidZania Jakarta,"KidZania adalah sebuah waralaba swasta Meksiko berupa pusat hiburan keluarga yang saat ini beroperasi di 23 lokasi, yang memungkinkan anak-anak melakukan pekerjaan orang dewasa dan mendapat bayaran. KidZania telah dikunjungi oleh lebih dari 31 juta pengunjung di seluruh dunia sejak pembukaannya, menjadikannya salah satu merek hiburan global yang paling cepat berkembang di dunia.",Taman Hiburan,Jakarta,185000,4.6,-6.2250735,106.8097144,https://cnc-magazine.oramiland.com/parenting/images/kidzania_AmMLUUG.width-800.format-webp.webp,kidzania jakarta taman hiburan jakarta kidzania adalah sebuah waralaba swasta meksiko berupa pusat hiburan keluarga yang saat ini beroperasi di 23 lokasi yang memungkinkan anak anak melakukan pekerjaan orang dewasa dan mendapat bayaran kidzania telah dikunjungi oleh lebih dari 31 juta pengunjung di seluruh dunia sejak pembukaannya menjadikannya salah satu merek hiburan global yang paling cepat berkembang di dunia
14,Museum Taman Prasasti,"Museum Taman Prasasti adalah sebuah museum cagar budaya peninggalan masa kolonial Belanda yang berada di Jalan Tanah Abang No. 1, Jakarta Pusat. Museum ini memiliki koleksi prasasti nisan kuno serta miniatur makam khas dari 27 provinsi di Indonesia, beserta koleksi kereta jenazah antik. Museum seluas 1,2 ha ini merupakan museum terbuka yang menampilkan karya seni dari masa lampau tentang kecanggihan para pematung, pemahat, kaligrafer dan sastrawan yang menyatu.",Budaya,Jakarta,2000,4.6,-6.1722241,106.8189695,https://tourism.binus.ac.id/files/2023/03/ca.jpg,museum taman prasasti budaya jakarta museum taman prasasti adalah sebuah museum cagar budaya peninggalan masa kolonial belanda yang berada di jalan tanah abang no 1 jakarta pusat museum ini memiliki koleksi prasasti nisan kuno serta miniatur makam khas dari 27 provinsi di indonesia beserta koleksi kereta jenazah antik museum seluas 1 2 ha ini merupakan museum terbuka yang menampilkan karya seni dari masa lampau tentang kecanggihan para pematung pemahat kaligrafer dan sastrawan yang menyatu
15,Museum Wayang,"Museum Wayang adalah sebuah museum yang berlokasi di Jalan Pintu Besar Utara Nomor 27, Jakarta Barat.",Budaya,Jakarta,5000,4.5,-6.1349072,106.8124452,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/44/f3/ce/caption.jpg?w=1200&h=-1&s=1,museum wayang budaya jakarta museum wayang adalah sebuah museum yang berlokasi di jalan pintu besar utara nomor 27 jakarta barat
16,Masjid Istiqlal,"Masjid Istiqlal (arti harfiah: Masjid Merdeka) adalah masjid nasional negara Republik Indonesia yang terletak di bekas Taman Wilhelmina, di Timur Laut Lapangan Medan Merdeka yang di tengahnya berdiri Monumen Nasional (Monas), di pusat ibukota Jakarta. Masjid ini merupakan salah satu dari 10 masjid terbesar kapasitasnya di dunia yang dapat menampung lebih dari 200.000 jamaah. Di seberang Timur masjid ini berdiri Gereja Katedral Jakarta. Ketua Harian Badan Pengelola Masjid Istiqlal (BPMI) sekaligus Imam Besar Masjid Istiqlal adalah Prof. Dr. Nasaruddin Umar, M.A. Pembangunan masjid ini diprakarsai oleh Presiden Republik Indonesia saat itu, Ir. Soekarno. Peletakan batu pertama sebagai tanda dimulainya pembangunan Masjid Istiqlal dilakukan oleh Ir. Soekarno pada tanggal 24 Agustus 1961. Arsitek Masjid Istiqlal adalah Frederich Silaban, seorang Nasrani.Masjid ini memiliki gaya arsitektur modern dengan dinding dan lantai berlapis marmer, dihiasi ornamen geometrik dari baja antikarat. Bangunan utama masjid ini terdiri dari lima lantai dan satu lantai dasar. Bangunan utama itu dimahkotai satu kubah besar berdiameter 45 meter yang ditopang 12 tiang besar. Menara tunggal setinggi total 96,66 meter menjulang di sudut Selatan selasar masjid. Masjid ini mampu menampung lebih dari 200.000 jamaah.Selain digunakan sebagai aktivitas ibadah umat Islam, masjid ini juga digunakan sebagai kantor berbagai organisasi Islam di Indonesia, aktivitas sosial, dan kegiatan umum. Masjid ini juga menjadi salah satu daya tarik wisata yang terkenal di Jakarta. Kebanyakan wisatawan yang berkunjung umumnya wisatawan domestik di samping sebagian wisatawan asing yang beragama Islam. Masyarakat non-Muslim juga dapat berkunjung ke masjid ini setelah sebelumnya mendapat pembekalan informasi mengenai Islam dan Masjid Istiqlal, meskipun bagian yang boleh dikunjungi kaum non-Muslim terbatas dan harus didampingi pemandu.\nPada tiap hari besar Islam seperti Ramadhan, Idul Fitri, Idul Adha, Tahun Baru Hijriyah, Maulid Nabi Muhammad serta Isra dan Mi'raj, Presiden Republik Indonesia selalu mengadakan kegiatan keagamaan di masjid ini yang disiarkan secara langsung melalui televisi nasional (TVRI) dan sebagian televisi swasta.",Tempat Ibadah,Jakarta,0,4.6,-6.17017,106.83139,https://media-cdn.tripadvisor.com/media/photo-s/0f/c9/5b/b8/caption.jpg,masjid istiqlal tempat ibadah jakarta masjid istiqlal arti harfiah masjid merdeka adalah masjid nasional negara republik indonesia yang terletak di bekas taman wilhelmina di timur laut lapangan medan merdeka yang di tengahnya berdiri monumen nasional monas di pusat ibukota jakarta masjid ini merupakan salah satu dari 10 masjid terbesar kapasitasnya di dunia yang dapat menampung lebih dari 200 000 jamaah di seberang timur masjid ini berdiri gereja katedral jakarta ketua harian badan pengelola masjid istiqlal bpmi sekaligus imam besar masjid istiqlal adalah prof dr nasaruddin umar m a pembangunan masjid ini diprakarsai oleh presiden republik indonesia saat itu ir soekarno peletakan batu pertama sebagai tanda dimulainya pembangunan masjid istiqlal dilakukan oleh ir soekarno pada tanggal 24 agustus 1961 arsitek masjid istiqlal adalah frederich silaban seorang nasrani masjid ini memiliki gaya arsitektur modern dengan dinding dan lantai berlapis marmer dihiasi ornamen geometrik dari baja antikarat bangunan utama masjid ini terdiri dari lima lantai dan satu lantai dasar bangunan utama itu dimahkotai satu kubah besar berdiameter 45 meter yang ditopang 12 tiang besar menara tunggal setinggi total 96 66 meter menjulang di sudut selatan selasar masjid masjid ini mampu menampung lebih dari 200 000 jamaah selain digunakan sebagai aktivitas ibadah umat islam masjid ini juga digunakan sebagai kantor berbagai organisasi islam di indonesia aktivitas sosial dan kegiatan umum masjid ini juga menjadi salah satu daya tarik wisata yang terkenal di jakarta kebanyakan wisatawan yang berkunjung umumnya wisatawan domestik di samping sebagian wisatawan asing yang beragama islam masyarakat non muslim juga dapat berkunjung ke masjid ini setelah sebelumnya mendapat pembekalan informasi mengenai islam dan masjid istiqlal meskipun bagian yang boleh dikunjungi kaum non muslim terbatas dan harus didampingi pemandu npada tiap hari besar islam seperti ramadhan idul fitri idul adha tahun baru hijriyah maulid nabi muhammad serta isra dan mi raj presiden republik indonesia selalu mengadakan kegiatan keagamaan di masjid ini yang disiarkan secara langsung melalui televisi nasional tvri dan sebagian televisi swasta
17,Gereja Katedral,"Gereja Katedral Jakarta, atau bernama resmi Gereja Santa Maria Diangkat Ke Surga (bahasa Jerman: De Kerk van Onze Lieve Vrouwe ten Hemelopneming; bahasa Inggris: The Church of Our Lady of the Assumption) adalah sebuah gereja di Jakarta. Gedung gereja ini diresmikan pada 1901 dan dibangun dengan arsitektur neo-gotik dari Eropa, yakni arsitektur yang sangat lazim digunakan untuk membangun gedung gereja beberapa abad yang lalu.",Tempat Ibadah,Jakarta,0,4.8,-6.169225,106.833063,https://storage.jakarta-tourism.go.id/public/articles/76f64ee5-d37e-4e90-8d72-03b74dd2dec4.jpg,gereja katedral tempat ibadah jakarta gereja katedral jakarta atau bernama resmi gereja santa maria diangkat ke surga bahasa jerman de kerk van onze lieve vrouwe ten hemelopneming bahasa inggris the church of our lady of the assumption adalah sebuah gereja di jakarta gedung gereja ini diresmikan pada 1901 dan dibangun dengan arsitektur neo gotik dari eropa yakni arsitektur yang sangat lazim digunakan untuk membangun gedung gereja beberapa abad yang lalu
18,Blok M Square,"Blok M Square adalah pusat perbelanjaan yang berlokasi di Jl. Melawai V, Kebayoran Baru, Jakarta Selatan. Mall ini awalnya dikenal sebagai Aldiron Plaza, sebelum mengalami transformasi menjadi Blok M Square pada 10 Desember 2008.",Taman Hiburan,Jakarta,0,4.5,-6.244465012,106.8007134,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npsis08e6N_ULrpnk0j9FeHpCDdow589tjk7a-Ry_1dy58CnyUnPReTMCyLa9IEZ5fO-mF2d4e7nd0aISpJjWFjfTJ6fSzIbHLrERnKMWoz80g5HBOnfyeY8snf-VpXnyKb8FJL=w521-h240-k-no,blok m square taman hiburan jakarta blok m square adalah pusat perbelanjaan yang berlokasi di jl melawai v kebayoran baru jakarta selatan mall ini awalnya dikenal sebagai aldiron plaza sebelum mengalami transformasi menjadi blok m square pada 10 desember 2008
19,Pasar Tanah Abang,"Pasar Tanah Abang atau Pasar Sabtu dibangun oleh Yustinus Vinck pada 30 Agustus 1735. Yustinus Vinck mendirikan Pasar Tanah Abang Pasar atas izin dari Gubernur Jenderal Abraham Patramini. Izin yang diberikan saat itu untuk Pasar Tanah Abang adalah untuk berjualan tekstil serta barang kelontong dan hanya buka setiap hari Sabtu. Oleh karena itu, pasar ini disebut Pasar Sabtu. Pasar ini mampu menyaingi Pasar Senen (Welter Vreden) yang sudah lebih dulu maju.\nPada tahun 1740 terjadi Peristiwa Geger Pecinan, yaitu pembantaian orang-orang Tionghoa, perusakan harta benda, termasuk Pasar Tanah Abang diporakporandakan dan dibakar. Pada tahun 1881, Pasar Tanah Abang kembali dibangun dan yang tadinya dibuka pada hari Sabtu, ditambah hari Rabu, sehingga Pasar Tanah Abang dibuka 2 kali seminggu. Bangunan Pasar pada mulanya sangat sederhana,terdiri dari dinding bambu dan papan serta atap rumbia dari 229 papan dan 139 petak bambu. Pasar Tanah Abang terus mengalami perbaikan hingga akhir abad ke-19 dan bagian lantainya mulai dikeraskan dengan pondasi adukan. Pada tahun 1913, Pasar Tanah Abang kembali diperbaiki. Pada tahun 1926 pemerintah Batavia membongkar Pasar Tanah Abang dan diganti bangunan permanen berupa tiga los panjang dari tembok dan papan serta beratap genteng, dengan kantor pasarnya berada di atas bangunan pasar mirip kandang burung. Pelataran parkir di depan pasar menjadi tempat parkir kuda-kuda penarik delman dan gerobak. Di situ tersedia kobakan air yang cukup besar, dan di seberang jalan ada toko yang khusus menjual dedak makanan kuda. Beberapa puluh meter dari toko dedak ada sebuah gang yang dikenal sebagai Gang Madat, tempat lokalisasi para pemadat.\nPada zaman pendudukan Jepang, pasar ini hampir tidak berfungsi, dan menjadi tempat para gelandangan.\nPasar Tanah Abang semakin berkembang setelah dibangunnya Stasiun Tanah Abang. Di tempat tersebut mulai dibangun tempat-tempat seperti Masjid Al Makmur dan Klenteng Hok Tek Tjen Sien yang keduanya seusia dengan Pasar Tanah Abang. Pada tahun 1973, Pasar Tanah Abang diremajakan, diganti dengan 4 bangunan berlantai empat, dan sudah mengalami dua kali kebakaran, pertama tanggal 30 Desember 1978, Blok A di lantai tiga dan kedua menimpa Blok B tanggal 13 Agustus 1979. Pada tahun 1975 tercatat kiosnya ada 4.351 buah dengan 3.016 pedagang.",Pusat Perbelanjaan,Jakarta,0,5.0,-6.1890096,106.8119312,https://pict.sindonews.net/dyn/850/pena/news/2023/10/03/171/1216087/7-tempat-wisata-dekat-pasar-tanah-abang-dari-monas-hingga-jakarta-aquarium-pxt.jpg,pasar tanah abang pusat perbelanjaan jakarta pasar tanah abang atau pasar sabtu dibangun oleh yustinus vinck pada 30 agustus 1735 yustinus vinck mendirikan pasar tanah abang pasar atas izin dari gubernur jenderal abraham patramini izin yang diberikan saat itu untuk pasar tanah abang adalah untuk berjualan tekstil serta barang kelontong dan hanya buka setiap hari sabtu oleh karena itu pasar ini disebut pasar sabtu pasar ini mampu menyaingi pasar senen welter vreden yang sudah lebih dulu maju npada tahun 1740 terjadi peristiwa geger pecinan yaitu pembantaian orang orang tionghoa perusakan harta benda termasuk pasar tanah abang diporakporandakan dan dibakar pada tahun 1881 pasar tanah abang kembali dibangun dan yang tadinya dibuka pada hari sabtu ditambah hari rabu sehingga pasar tanah abang dibuka 2 kali seminggu bangunan pasar pada mulanya sangat sederhana terdiri dari dinding bambu dan papan serta atap rumbia dari 229 papan dan 139 petak bambu pasar tanah abang terus mengalami perbaikan hingga akhir abad ke 19 dan bagian lantainya mulai dikeraskan dengan pondasi adukan pada tahun 1913 pasar tanah abang kembali diperbaiki pada tahun 1926 pemerintah batavia membongkar pasar tanah abang dan diganti bangunan permanen berupa tiga los panjang dari tembok dan papan serta beratap genteng dengan kantor pasarnya berada di atas bangunan pasar mirip kandang burung pelataran parkir di depan pasar menjadi tempat parkir kuda kuda penarik delman dan gerobak di situ tersedia kobakan air yang cukup besar dan di seberang jalan ada toko yang khusus menjual dedak makanan kuda beberapa puluh meter dari toko dedak ada sebuah gang yang dikenal sebagai gang madat tempat lokalisasi para pemadat npada zaman pendudukan jepang pasar ini hampir tidak berfungsi dan menjadi tempat para gelandangan npasar tanah abang semakin berkembang setelah dibangunnya stasiun tanah abang di tempat tersebut mulai dibangun tempat tempat seperti masjid al makmur dan klenteng hok tek tjen sien yang keduanya seusia dengan pasar tanah abang pada tahun 1973 pasar tanah abang diremajakan diganti dengan 4 bangunan berlantai empat dan sudah mengalami dua kali kebakaran pertama tanggal 30 desember 1978 blok a di lantai tiga dan kedua menimpa blok b tanggal 13 agustus 1979 pada tahun 1975 tercatat kiosnya ada 4 351 buah dengan 3 016 pedagang
20,Pecinan Glodok,"Kawasan Glodok yang dikenal sebagai pusat perdagangan elektronik sendiri dulunya merupakan bekas Penjara Glodok yang angker. Lokasi ini berada di seberang Glodok-Pancoran di kawasan Harco. Sebelum terjadi kerusuhan Mei 1998, kawasan ini sempat menjadi pusat belanja elektronik bagi wisatawan Jepang, Taiwan, dan Hongkong. Di Pinangsia, masyarakat bisa menemukan produk perlengkapan rumah tangga dan bangunan. Selain wisata belanja, pecinan Glodok-Pancoran juga merupakan situs sejarah awal mula Kota Jakarta. Setelah etnis Tionghoa bermukim dan membangun bisnis, serta perkebunan tebu, Batavia mulai berkembang pesat.",Pusat Perbelanjaan,Jakarta,0,4.4,-6.1427588,106.8140791,https://blog-asset.jakartanotebook.com/2024/01/pecinan.webp,pecinan glodok pusat perbelanjaan jakarta kawasan glodok yang dikenal sebagai pusat perdagangan elektronik sendiri dulunya merupakan bekas penjara glodok yang angker lokasi ini berada di seberang glodok pancoran di kawasan harco sebelum terjadi kerusuhan mei 1998 kawasan ini sempat menjadi pusat belanja elektronik bagi wisatawan jepang taiwan dan hongkong di pinangsia masyarakat bisa menemukan produk perlengkapan rumah tangga dan bangunan selain wisata belanja pecinan glodok pancoran juga merupakan situs sejarah awal mula kota jakarta setelah etnis tionghoa bermukim dan membangun bisnis serta perkebunan tebu batavia mulai berkembang pesat
21,Sea World,"Seaworld Indonesia adalah sebuah miniatur pesona laut yang terdapat dalam kompleks wisata pertama di Taman Impian Jaya Ancol.\nPada tanggal 2 Oktober 1992, Gubernur DKI masa itu, Wiyogo Atmodarminto meletakkan batu pertama pembangunan Seaworld Indonesia. Tidak sampai dua tahun, pada tanggal 3 Juni 1994 SeaWorld Indonesia sudah mulai beroperasi. Area Seaworld seluas 3 hektare dengan luas bangunan utama 4.500 m2 berisi berbagai macam akuarium, lorong Antasena (lorong bawah air), perpustakaan, museum, terapi ikan dokter, glow theatre, komputer edukatif layar sentuh berisi informasi berbagai spesies di Seaworld dan bermacam fasilitas pelengkap untuk pengunjung seperti tempat makan, toko suvenir, dan ruang serba guna.",Taman Hiburan,Jakarta,115000,4.7,-6.1264775,106.842963,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/b6/c8/14/sea-world.jpg?w=800&h=-1&s=1,sea world taman hiburan jakarta seaworld indonesia adalah sebuah miniatur pesona laut yang terdapat dalam kompleks wisata pertama di taman impian jaya ancol npada tanggal 2 oktober 1992 gubernur dki masa itu wiyogo atmodarminto meletakkan batu pertama pembangunan seaworld indonesia tidak sampai dua tahun pada tanggal 3 juni 1994 seaworld indonesia sudah mulai beroperasi area seaworld seluas 3 hektare dengan luas bangunan utama 4 500 m2 berisi berbagai macam akuarium lorong antasena lorong bawah air perpustakaan museum terapi ikan dokter glow theatre komputer edukatif layar sentuh berisi informasi berbagai spesies di seaworld dan bermacam fasilitas pelengkap untuk pengunjung seperti tempat makan toko suvenir dan ruang serba guna
22,Wisata Agro Edukatif Istana Susu Cibugary,Kawasan Wisata Agro Edukatif Istana Susu â€œCibugaryâ€ (Cibubur Garden Dairy ) merupakan suatu kawasan agro peternakan sapi perah bernuansa kebun dan taman. Wisata edukasi Cibubur Garden Dairy (CIBUGARY) merupakan salah wisata edukasi yang diminati siswa sekolah. Edukasi pengenalan peternakan sapi memberikan pengalaman yang tidak dapat dilupakan oleh siswa sekolah. Kegiatan edukasi yang tidak terlalu banyak dan menyenangkan ini sangat disukai siswa sekolah. Dengan berwisata edukasi ini dapat menambah ilmu dan pengalaman secara langsung bagi siswa sekolah. Paket wisata edukatif Istana Susu Cibugary dihargai antara Rp 35.000 sampai Rp 65.000 per orang. Harga tersebut sudah termasuk beberapa botol susu pasteurisasi dan goodybag cibugary.,Taman Hiburan,Jakarta,35000,4.6,-6.3568093,106.9062371,https://www.alinear.id/assets_web/images/article/grid_cibugary_com.png,wisata agro edukatif istana susu cibugary taman hiburan jakarta kawasan wisata agro edukatif istana susu cibugary cibubur garden dairy merupakan suatu kawasan agro peternakan sapi perah bernuansa kebun dan taman wisata edukasi cibubur garden dairy cibugary merupakan salah wisata edukasi yang diminati siswa sekolah edukasi pengenalan peternakan sapi memberikan pengalaman yang tidak dapat dilupakan oleh siswa sekolah kegiatan edukasi yang tidak terlalu banyak dan menyenangkan ini sangat disukai siswa sekolah dengan berwisata edukasi ini dapat menambah ilmu dan pengalaman secara langsung bagi siswa sekolah paket wisata edukatif istana susu cibugary dihargai antara rp 35 000 sampai rp 65 000 per orang harga tersebut sudah termasuk beberapa botol susu pasteurisasi dan goodybag cibugary
23,Wisata Kuliner Pecenongan,"Pecenongan merupakan salah satu surga kuliner di Jakarta Pusat yang dikenal sejak zaman Jakarta masih bernama kota Batavia. Dulunya di kawasan ini terdapat pedagang kaki lima yang menjajakan kuliner di pinggir jalan, tetapi tahun demi tahun kawasan Pecenongan semakin ramai dengan adanya rumah makan-rumah makan yang mulai dibangun. Kawasan pecenongan ini cocok bagi kalian yang ingin berwisata kuliner dimalam hari, beragam jenis kuliner yang pastinya membuat kamu kebingungan ingin mencoba yang mana terlebih dahulu. Tak heran jika orang yang sudah pernah mencoba pergi kulineran ke sini pasti akan kembali lagi.",Pusat Perbelanjaan,Jakarta,0,4.4,-6.1667887,106.8265261,https://skycitytrans.com/wp-content/uploads/2024/06/Wisata-Kuliner-Pecenongan-Jakarta.webp,wisata kuliner pecenongan pusat perbelanjaan jakarta pecenongan merupakan salah satu surga kuliner di jakarta pusat yang dikenal sejak zaman jakarta masih bernama kota batavia dulunya di kawasan ini terdapat pedagang kaki lima yang menjajakan kuliner di pinggir jalan tetapi tahun demi tahun kawasan pecenongan semakin ramai dengan adanya rumah makan rumah makan yang mulai dibangun kawasan pecenongan ini cocok bagi kalian yang ingin berwisata kuliner dimalam hari beragam jenis kuliner yang pastinya membuat kamu kebingungan ingin mencoba yang mana terlebih dahulu tak heran jika orang yang sudah pernah mencoba pergi kulineran ke sini pasti akan kembali lagi
24,Taman Menteng,"Taman Menteng adalah sebuah taman yang berlokasi di kawasan Menteng, Jakarta Pusat. Taman ini dulunya ditempati oleh Stadion Menteng.\nTaman ini berdiri di atas lahan seluas 2,9 hektar, dan memiliki koleksi 30 spesies tanaman yang berbeda. Taman Menteng juga memiliki beragam fasilitas pendukung seperti taman bermain untuk anak-anak serta lapangan futsal dan basket. Uniknya, di taman ini terdapat pula 44 sumur resapan untuk membantu penyerapan air hujan ke dalam tanah.",Taman Hiburan,Jakarta,0,4.7,-6.1964087,106.8293106,https://storage.jakarta-tourism.go.id/public/articles/ba4172ca-bffb-4eb4-9c0c-317d33411be4.png,taman menteng taman hiburan jakarta taman menteng adalah sebuah taman yang berlokasi di kawasan menteng jakarta pusat taman ini dulunya ditempati oleh stadion menteng ntaman ini berdiri di atas lahan seluas 2 9 hektar dan memiliki koleksi 30 spesies tanaman yang berbeda taman menteng juga memiliki beragam fasilitas pendukung seperti taman bermain untuk anak anak serta lapangan futsal dan basket uniknya di taman ini terdapat pula 44 sumur resapan untuk membantu penyerapan air hujan ke dalam tanah
25,Wisata Alam Mangrove Angke,"Jangan anggap di Jakarta tidak ada wisata alam. Langsung meluncur ke Jakarta Utara, tepatnya di Kamal Muara Penjaringan atau Pantai Indah Kapuk. Di daerah ini terdapat area wisata alam yaitu Taman Wisata Mangrove Jakarta yang sekarang dan beberapa tahun belakangan tengah hits. Di kawasan ini terdapat tiga area, satu berupa Suaka Margasatwa Muara Angke yang tertutup untuk umum, Hutan Mangrove milik Pemprov DKI tetapi kurang begitu menarik untuk wisata. Selanjutnya Taman Wisata Alam Mangrove Angke yang memang merupakan area wisata berbasis konservasi mangrove.",Cagar Alam,Jakarta,25000,4.8,-6.105334,106.735584,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/6f/d1/4e/alam-angke-kapuk-nature.jpg?w=1200&h=1200&s=1,wisata alam mangrove angke cagar alam jakarta jangan anggap di jakarta tidak ada wisata alam langsung meluncur ke jakarta utara tepatnya di kamal muara penjaringan atau pantai indah kapuk di daerah ini terdapat area wisata alam yaitu taman wisata mangrove jakarta yang sekarang dan beberapa tahun belakangan tengah hits di kawasan ini terdapat tiga area satu berupa suaka margasatwa muara angke yang tertutup untuk umum hutan mangrove milik pemprov dki tetapi kurang begitu menarik untuk wisata selanjutnya taman wisata alam mangrove angke yang memang merupakan area wisata berbasis konservasi mangrove
